SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,POPESTIMATE2011,BIRTHS2010,DEATHS2010
50,2,4,19,173,Iowa,Taylor County,6317,6278,23,12
50,2,4,19,175,Iowa,Union County,12534,12570,49,52
50,2,4,19,177,Iowa,Van Buren County,7570,7511,31,12
50,2,4,19,179,Iowa,Wapello County,35625,35437,110,78
50,2,4,19,181,Iowa,Warren County,46225,46682,135,68
50,2,4,19,183,Iowa,Washington County,21704,21829,73,67
50,2,4,19,185,Iowa,Wayne County,6403,6367,17,11
50,2,4,19,187,Iowa,Webster County,38013,37733,109,114
50,2,4,19,189,Iowa,Winnebago County,10866,10731,35,40
50,2,4,19,191,Iowa,Winneshiek County,21056,21039,47,25
50,2,4,19,193,Iowa,Woodbury County,102172,102660,432,237
50,2,4,19,195,Iowa,Worth County,7598,7580,18,16
50,2,4,19,197,Iowa,Wright County,13229,13047,44,62
40,2,4,20,0,Kansas,Kansas,2853118,2869917,9992,5995
50,2,4,20,1,Kansas,Allen County,13371,13347,31,26
50,2,4,20,3,Kansas,Anderson County,8102,8044,25,14
50,2,4,20,5,Kansas,Atchison County,16924,16779,53,69
50,2,4,20,7,Kansas,Barber County,4861,4915,13,5
50,2,4,20,9,Kansas,Barton County,27674,27684,82,71
50,2,4,20,11,Kansas,Bourbon County,15173,14923,43,66
50,2,4,20,13,Kansas,Brown County,9984,9994,30,42
50,2,4,20,15,Kansas,Butler County,65880,65870,199,179
50,2,4,20,17,Kansas,Chase County,2790,2794,8,18
50,2,4,20,19,Kansas,Chautauqua County,3669,3614,4,23
50,2,4,20,21,Kansas,Cherokee County,21603,21371,48,94
50,2,4,20,23,Kansas,Cheyenne County,2726,2702,5,15
50,2,4,20,25,Kansas,Clark County,2215,2136,8,12
50,2,4,20,27,Kansas,Clay County,8535,8516,21,30
50,2,4,20,29,Kansas,Cloud County,9533,9397,24,47
50,2,4,20,31,Kansas,Coffey County,8601,8520,24,45
50,2,4,20,33,Kansas,Comanche County,1891,1886,5,15
50,2,4,20,35,Kansas,Cowley County,36311,36237,117,68
50,2,4,20,37,Kansas,Crawford County,39134,39200,120,78
50,2,4,20,39,Kansas,Decatur County,2961,2918,4,4
50,2,4,20,41,Kansas,Dickinson County,19754,19706,64,40
50,2,4,20,43,Kansas,Doniphan County,7945,7947,19,10
50,2,4,20,45,Kansas,Douglas County,110826,112415,289,119
50,2,4,20,47,Kansas,Edwards County,3037,3025,10,2
50,2,4,20,49,Kansas,Elk County,2882,2794,11,18
50,2,4,20,51,Kansas,Ellis County,28452,28774,90,81
50,2,4,20,53,Kansas,Ellsworth County,6497,6470,20,22
50,2,4,20,55,Kansas,Finney County,36776,37141,196,70
50,2,4,20,57,Kansas,Ford County,33848,34427,161,94
50,2,4,20,59,Kansas,Franklin County,25992,25891,82,90
50,2,4,20,61,Kansas,Geary County,34362,35301,249,77
50,2,4,20,63,Kansas,Gove County,2695,2686,5,12
50,2,4,20,65,Kansas,Graham County,2597,2638,7,3
50,2,4,20,67,Kansas,Grant County,7829,7884,26,21
50,2,4,20,69,Kansas,Gray County,6006,6104,25,6
50,2,4,20,71,Kansas,Greeley County,1247,1252,4,6
50,2,4,20,73,Kansas,Greenwood County,6689,6602,8,8
50,2,4,20,75,Kansas,Hamilton County,2690,2631,19,1
50,2,4,20,77,Kansas,Harper County,6034,5939,13,34
50,2,4,20,79,Kansas,Harvey County,34684,34715,97,66
50,2,4,20,81,Kansas,Haskell County,4256,4217,9,2
50,2,4,20,83,Kansas,Hodgeman County,1916,1987,10,4
50,2,4,20,85,Kansas,Jackson County,13462,13444,36,48
50,2,4,20,87,Kansas,Jefferson County,19126,18970,55,49
50,2,4,20,89,Kansas,Jewell County,3077,3090,5,12
50,2,4,20,91,Kansas,Johnson County,544179,553010,1924,783
50,2,4,20,93,Kansas,Kearny County,3977,3963,14,4
50,2,4,20,95,Kansas,Kingman County,7858,7896,16,12
50,2,4,20,97,Kansas,Kiowa County,2553,2556,6,3
50,2,4,20,99,Kansas,Labette County,21607,21424,66,81
50,2,4,20,101,Kansas,Lane County,1750,1763,3,8
50,2,4,20,103,Kansas,Leavenworth County,76227,77106,229,118
50,2,4,20,105,Kansas,Lincoln County,3241,3210,8,2
50,2,4,20,107,Kansas,Linn County,9656,9605,24,38
50,2,4,20,109,Kansas,Logan County,2756,2766,12,8
50,2,4,20,111,Kansas,Lyon County,33690,33650,111,45
50,2,4,20,113,Kansas,McPherson County,29180,29216,76,97
50,2,4,20,115,Kansas,Marion County,12660,12544,34,19
50,2,4,20,117,Kansas,Marshall County,10117,10004,29,24
50,2,4,20,119,Kansas,Meade County,4575,4524,9,4
50,2,4,20,121,Kansas,Miami County,32787,32711,112,46
50,2,4,20,123,Kansas,Mitchell County,6373,6294,10,29
50,2,4,20,125,Kansas,Montgomery County,35471,34772,116,134
50,2,4,20,127,Kansas,Morris County,5923,5859,11,6
50,2,4,20,129,Kansas,Morton County,3233,3171,14,2
50,2,4,20,131,Kansas,Nemaha County,10178,10129,39,42
50,2,4,20,133,Kansas,Neosho County,16512,16466,52,62
50,2,4,20,135,Kansas,Ness County,3107,3126,10,15
50,2,4,20,137,Kansas,Norton County,5671,5666,10,19
50,2,4,20,139,Kansas,Osage County,16295,16339,47,55
50,2,4,20,141,Kansas,Osborne County,3858,3842,12,6
50,2,4,20,143,Kansas,Ottawa County,6091,6087,19,6
50,2,4,20,145,Kansas,Pawnee County,6973,7018,14,4
50,2,4,20,147,Kansas,Phillips County,5642,5535,7,10
50,2,4,20,149,Kansas,Pottawatomie County,21604,22022,86,15
50,2,4,20,151,Kansas,Pratt County,9656,9656,27,17
50,2,4,20,153,Kansas,Rawlins County,2519,2540,6,20
50,2,4,20,155,Kansas,Reno County,64511,64409,199,201
50,2,4,20,157,Kansas,Republic County,4980,4899,3,30
50,2,4,20,159,Kansas,Rice County,10083,10092,28,13
50,2,4,20,161,Kansas,Riley County,71115,73344,283,89
50,2,4,20,163,Kansas,Rooks County,5181,5193,21,5
50,2,4,20,165,Kansas,Rush County,3307,3199,8,20
50,2,4,20,167,Kansas,Russell County,6970,6970,30,14
50,2,4,20,169,Kansas,Saline County,55606,55719,207,89
50,2,4,20,171,Kansas,Scott County,4936,4905,12,14
50,2,4,20,173,Kansas,Sedgwick County,498365,501042,2025,1028
50,2,4,20,175,Kansas,Seward County,22952,23197,116,53
50,2,4,20,177,Kansas,Shawnee County,177934,178966,670,320
50,2,4,20,179,Kansas,Sheridan County,2556,2543,5,13
50,2,4,20,181,Kansas,Sherman County,6010,6034,20,8
50,2,4,20,183,Kansas,Smith County,3853,3793,7,8
50,2,4,20,185,Kansas,Stafford County,4437,4383,8,9
50,2,4,20,187,Kansas,Stanton County,2235,2219,5,6
50,2,4,20,189,Kansas,Stevens County,5724,5637,12,5
50,2,4,20,191,Kansas,Sumner County,24132,23844,70,38
50,2,4,20,193,Kansas,Thomas County,7900,7949,24,30
50,2,4,20,195,Kansas,Trego County,3001,2977,4,7
50,2,4,20,197,Kansas,Wabaunsee County,7053,7027,9,5
50,2,4,20,199,Kansas,Wallace County,1485,1524,2,10
50,2,4,20,201,Kansas,Washington County,5799,5832,8,8
50,2,4,20,203,Kansas,Wichita County,2234,2262,9,7
50,2,4,20,205,Kansas,Wilson County,9409,9248,40,43
50,2,4,20,207,Kansas,Woodson County,3309,3312,13,13
50,2,4,20,209,Kansas,Wyandotte County,157505,158031,627,359
40,3,6,21,0,Kentucky,Kentucky,4339367,4367882,13691,10527
50,3,6,21,1,Kentucky,Adair County,18656,18721,39,31
50,3,6,21,3,Kentucky,Allen County,19956,20168,67,19
50,3,6,21,5,Kentucky,Anderson County,21421,21552,44,68
50,3,6,21,7,Kentucky,Ballard County,8249,8285,19,16
50,3,6,21,9,Kentucky,Barren County,42173,42365,110,117
50,3,6,21,11,Kentucky,Bath County,11591,11708,34,18
50,3,6,21,13,Kentucky,Bell County,28691,28634,85,96
50,3,6,21,15,Kentucky,Boone County,118811,121615,430,140
50,3,6,21,17,Kentucky,Bourbon County,19985,19985,45,76
50,3,6,21,19,Kentucky,Boyd County,49542,49400,129,117
50,3,6,21,21,Kentucky,Boyle County,28432,28754,83,58
50,3,6,21,23,Kentucky,Bracken County,8488,8503,24,7
50,3,6,21,25,Kentucky,Breathitt County,13878,13830,38,68
50,3,6,21,27,Kentucky,Breckinridge County,20059,20269,45,70
50,3,6,21,29,Kentucky,Bullitt County,74319,75296,197,104
50,3,6,21,31,Kentucky,Butler County,12690,12763,36,15
50,3,6,21,33,Kentucky,Caldwell County,12984,12983,39,26
50,3,6,21,35,Kentucky,Calloway County,37191,37676,108,118
50,3,6,21,37,Kentucky,Campbell County,90336,91180,287,187
50,3,6,21,39,Kentucky,Carlisle County,5104,5049,15,28
50,3,6,21,41,Kentucky,Carroll County,10811,10977,39,14
50,3,6,21,43,Kentucky,Carter County,27720,27411,85,57
50,3,6,21,45,Kentucky,Casey County,15955,15953,43,35
50,3,6,21,47,Kentucky,Christian County,73955,73584,376,97
50,3,6,21,49,Kentucky,Clark County,35613,35465,103,114
50,3,6,21,51,Kentucky,Clay County,21730,21604,79,91
50,3,6,21,53,Kentucky,Clinton County,10272,10157,27,48
50,3,6,21,55,Kentucky,Crittenden County,9315,9276,25,47
50,3,6,21,57,Kentucky,Cumberland County,6856,6869,21,11
50,3,6,21,59,Kentucky,Daviess County,96656,97208,318,262
50,3,6,21,61,Kentucky,Edmonson County,12161,12267,26,18
50,3,6,21,63,Kentucky,Elliott County,7852,7915,17,27
50,3,6,21,65,Kentucky,Estill County,14672,14634,44,24
50,3,6,21,67,Kentucky,Fayette County,295803,301291,965,449
50,3,6,21,69,Kentucky,Fleming County,14348,14491,49,18
50,3,6,21,71,Kentucky,Floyd County,39451,39794,130,155
50,3,6,21,73,Kentucky,Franklin County,49285,49377,149,153
50,3,6,21,75,Kentucky,Fulton County,6813,6719,18,36
50,3,6,21,77,Kentucky,Gallatin County,8589,8583,28,9
50,3,6,21,79,Kentucky,Garrard County,16912,16825,49,19
50,3,6,21,81,Kentucky,Grant County,24662,24712,84,30
50,3,6,21,83,Kentucky,Graves County,37121,37518,132,89
50,3,6,21,85,Kentucky,Grayson County,25746,25786,86,90
50,3,6,21,87,Kentucky,Green County,11258,11213,25,45
50,3,6,21,89,Kentucky,Greenup County,36910,36837,79,96
50,3,6,21,91,Kentucky,Hancock County,8565,8599,25,31
50,3,6,21,93,Kentucky,Hardin County,105543,107457,419,242
50,3,6,21,95,Kentucky,Harlan County,29278,29163,92,119
50,3,6,21,97,Kentucky,Harrison County,18846,18681,39,58
50,3,6,21,99,Kentucky,Hart County,18199,18327,54,69
50,3,6,21,101,Kentucky,Henderson County,46250,46358,138,144
50,3,6,21,103,Kentucky,Henry County,15416,15360,39,48
50,3,6,21,105,Kentucky,Hickman County,4902,4810,7,33
50,3,6,21,107,Kentucky,Hopkins County,46920,46870,123,178
50,3,6,21,109,Kentucky,Jackson County,13494,13403,34,67
50,3,6,21,111,Kentucky,Jefferson County,741096,746174,2550,1786
50,3,6,21,113,Kentucky,Jessamine County,48586,48961,165,116
50,3,6,21,115,Kentucky,Johnson County,23356,23437,75,102
50,3,6,21,117,Kentucky,Kenton County,159720,160667,634,304
50,3,6,21,119,Kentucky,Knott County,16346,16281,52,53
50,3,6,21,121,Kentucky,Knox County,31883,32070,99,126
50,3,6,21,123,Kentucky,Larue County,14193,14194,31,50
50,3,6,21,125,Kentucky,Laurel County,58849,59352,149,116
50,3,6,21,127,Kentucky,Lawrence County,15860,15910,56,64
50,3,6,21,129,Kentucky,Lee County,7887,7687,11,15
50,3,6,21,131,Kentucky,Leslie County,11310,11273,32,64
50,3,6,21,133,Kentucky,Letcher County,24519,24419,71,104
50,3,6,21,135,Kentucky,Lewis County,13870,13843,25,62
50,3,6,21,137,Kentucky,Lincoln County,24742,24704,85,82
50,3,6,21,139,Kentucky,Livingston County,9519,9500,23,46
50,3,6,21,141,Kentucky,Logan County,26835,26814,84,51
50,3,6,21,143,Kentucky,Lyon County,8314,8428,17,17
50,3,6,21,145,Kentucky,McCracken County,65565,65780,169,147
50,3,6,21,147,Kentucky,McCreary County,18306,18272,70,67
50,3,6,21,149,Kentucky,McLean County,9531,9522,20,38
50,3,6,21,151,Kentucky,Madison County,82916,84230,238,169
50,3,6,21,153,Kentucky,Magoffin County,13333,13208,23,43
50,3,6,21,155,Kentucky,Marion County,19820,20031,66,72
50,3,6,21,157,Kentucky,Marshall County,31448,31271,86,117
50,3,6,21,159,Kentucky,Martin County,12929,12879,40,20
50,3,6,21,161,Kentucky,Mason County,17490,17534,49,32
50,3,6,21,163,Kentucky,Meade County,28602,29679,77,67
50,3,6,21,165,Kentucky,Menifee County,6306,6408,18,10
50,3,6,21,167,Kentucky,Mercer County,21331,21269,66,85
50,3,6,21,169,Kentucky,Metcalfe County,10099,10074,32,18
50,3,6,21,171,Kentucky,Monroe County,10963,10903,19,27
50,3,6,21,173,Kentucky,Montgomery County,26499,26750,121,71
50,3,6,21,175,Kentucky,Morgan County,13923,13721,24,51
50,3,6,21,177,Kentucky,Muhlenberg County,31499,31501,88,68
50,3,6,21,179,Kentucky,Nelson County,43437,44023,156,58
50,3,6,21,181,Kentucky,Nicholas County,7135,7097,16,16
50,3,6,21,183,Kentucky,Ohio County,23842,23992,82,74
50,3,6,21,185,Kentucky,Oldham County,60316,60767,128,121
50,3,6,21,187,Kentucky,Owen County,10841,10820,33,13
50,3,6,21,189,Kentucky,Owsley County,4755,4823,9,32
50,3,6,21,191,Kentucky,Pendleton County,14877,14650,32,17
50,3,6,21,193,Kentucky,Perry County,28712,28730,92,128
50,3,6,21,195,Kentucky,Pike County,65024,64666,164,220
50,3,6,21,197,Kentucky,Powell County,12613,12623,39,25
50,3,6,21,199,Kentucky,Pulaski County,63063,63415,207,163
50,3,6,21,201,Kentucky,Robertson County,2282,2287,4,9
50,3,6,21,203,Kentucky,Rockcastle County,17056,17114,40,21
50,3,6,21,205,Kentucky,Rowan County,23333,23505,69,72
50,3,6,21,207,Kentucky,Russell County,17565,17663,60,37
50,3,6,21,209,Kentucky,Scott County,47173,48040,155,45
50,3,6,21,211,Kentucky,Shelby County,42074,42936,152,53
50,3,6,21,213,Kentucky,Simpson County,17327,17324,67,71
50,3,6,21,215,Kentucky,Spencer County,17061,17347,37,12
50,3,6,21,217,Kentucky,Taylor County,24512,24730,75,90
50,3,6,21,219,Kentucky,Todd County,12460,12431,49,50
50,3,6,21,221,Kentucky,Trigg County,14339,14199,28,61
50,3,6,21,223,Kentucky,Trimble County,8809,8800,26,8
50,3,6,21,225,Kentucky,Union County,15007,15273,38,51
50,3,6,21,227,Kentucky,Warren County,113792,115518,369,160
50,3,6,21,229,Kentucky,Washington County,11717,11780,21,54
50,3,6,21,231,Kentucky,Wayne County,20813,20872,56,22
50,3,6,21,233,Kentucky,Webster County,13621,13543,42,56
50,3,6,21,235,Kentucky,Whitley County,35637,35651,132,77
50,3,6,21,237,Kentucky,Wolfe County,7355,7362,26,14
50,3,6,21,239,Kentucky,Woodford County,24939,24925,81,35
40,3,7,22,0,Louisiana,Louisiana,4533372,4575381,14573,9184
50,3,7,22,1,Louisiana,Acadia Parish,61773,61763,211,114
50,3,7,22,3,Louisiana,Allen Parish,25764,25724,79,84
50,3,7,22,5,Louisiana,Ascension Parish,107215,110062,370,114
50,3,7,22,7,Louisiana,Assumption Parish,23421,23175,62,86
50,3,7,22,9,Louisiana,Avoyelles Parish,42073,41818,126,81
50,3,7,22,11,Louisiana,Beauregard Parish,35654,36073,137,113
50,3,7,22,13,Louisiana,Bienville Parish,14353,14228,31,69
50,3,7,22,15,Louisiana,Bossier Parish,116979,120045,435,169
50,3,7,22,17,Louisiana,Caddo Parish,254969,257005,981,595
50,3,7,22,19,Louisiana,Calcasieu Parish,192768,193817,599,498
50,3,7,22,21,Louisiana,Caldwell Parish,10132,10090,38,15
50,3,7,22,23,Louisiana,Cameron Parish,6839,6690,20,19
50,3,7,22,25,Louisiana,Catahoula Parish,10407,10321,31,43
50,3,7,22,27,Louisiana,Claiborne Parish,17195,16952,41,18
50,3,7,22,29,Louisiana,Concordia Parish,20822,20820,69,32
50,3,7,22,31,Louisiana,De Soto Parish,26656,26769,57,101
50,3,7,22,33,Louisiana,East Baton Rouge Parish,440171,441371,1411,934
50,3,7,22,35,Louisiana,East Carroll Parish,7759,7661,23,6
50,3,7,22,37,Louisiana,East Feliciana Parish,20267,20146,62,84
50,3,7,22,39,Louisiana,Evangeline Parish,33984,33842,119,130
50,3,7,22,41,Louisiana,Franklin Parish,20767,20772,79,44
50,3,7,22,43,Louisiana,Grant Parish,22309,22369,68,79
50,3,7,22,45,Louisiana,Iberia Parish,73240,73543,253,138
50,3,7,22,47,Louisiana,Iberville Parish,33387,33337,87,44
50,3,7,22,49,Louisiana,Jackson Parish,16274,16348,47,23
50,3,7,22,51,Louisiana,Jefferson Parish,432552,434018,1355,901
50,3,7,22,53,Louisiana,Jefferson Davis Parish,31594,31577,100,56
50,3,7,22,55,Louisiana,Lafayette Parish,221578,224315,754,333
50,3,7,22,57,Louisiana,Lafourche Parish,96318,96980,292,156
50,3,7,22,59,Louisiana,LaSalle Parish,14890,14953,43,57
50,3,7,22,61,Louisiana,Lincoln Parish,46735,47066,125,68
50,3,7,22,63,Louisiana,Livingston Parish,128026,130175,447,189
50,3,7,22,65,Louisiana,Madison Parish,12093,11969,32,17
50,3,7,22,67,Louisiana,Morehouse Parish,27979,27490,91,135
50,3,7,22,69,Louisiana,Natchitoches Parish,39566,39538,117,124
50,3,7,22,71,Louisiana,Orleans Parish,343829,360779,1037,648
50,3,7,22,73,Louisiana,Ouachita Parish,153720,154617,503,271
50,3,7,22,75,Louisiana,Plaquemines Parish,23042,23642,68,12
50,3,7,22,77,Louisiana,Pointe Coupee Parish,22802,22822,59,24
50,3,7,22,79,Louisiana,Rapides Parish,131613,132039,432,296
50,3,7,22,81,Louisiana,Red River Parish,9091,9049,20,5
50,3,7,22,83,Louisiana,Richland Parish,20725,20893,63,23
50,3,7,22,85,Louisiana,Sabine Parish,24233,24428,66,44
50,3,7,22,87,Louisiana,St. Bernard Parish,35897,39502,146,41
50,3,7,22,89,Louisiana,St. Charles Parish,52780,52414,151,142
50,3,7,22,91,Louisiana,St. Helena Parish,11203,11010,24,9
50,3,7,22,93,Louisiana,St. James Parish,22102,21817,56,18
50,3,7,22,95,Louisiana,St. John the Baptist Parish,45924,45049,114,125
50,3,7,22,97,Louisiana,St. Landry Parish,83384,83419,302,189
50,3,7,22,99,Louisiana,St. Martin Parish,52160,52850,158,61
50,3,7,22,101,Louisiana,St. Mary Parish,54650,54123,190,152
50,3,7,22,103,Louisiana,St. Tammany Parish,233740,236844,649,459
50,3,7,22,105,Louisiana,Tangipahoa Parish,121097,122644,395,200
50,3,7,22,107,Louisiana,Tensas Parish,5252,5086,12,7
50,3,7,22,109,Louisiana,Terrebonne Parish,111860,111651,394,236
50,3,7,22,111,Louisiana,Union Parish,22721,22766,69,40
50,3,7,22,113,Louisiana,Vermilion Parish,57999,58241,202,96
50,3,7,22,115,Louisiana,Vernon Parish,52334,52312,262,100
50,3,7,22,117,Louisiana,Washington Parish,47168,47138,127,83
50,3,7,22,119,Louisiana,Webster Parish,41207,41225,102,143
50,3,7,22,121,Louisiana,West Baton Rouge Parish,23788,24078,77,13
50,3,7,22,123,Louisiana,West Carroll Parish,11604,11517,29,45
50,3,7,22,125,Louisiana,West Feliciana Parish,15625,15468,30,11
50,3,7,22,127,Louisiana,Winn Parish,15313,15136,44,22
40,1,1,23,0,Maine,Maine,1328361,1328257,3443,3099
50,1,1,23,1,Maine,Androscoggin County,107702,107403,369,251
50,1,1,23,3,Maine,Aroostook County,71870,71335,158,210
50,1,1,23,5,Maine,Cumberland County,281674,282758,740,578
50,1,1,23,7,Maine,Franklin County,30768,30716,75,80
50,1,1,23,9,Maine,Hancock County,54418,54546,132,137
50,1,1,23,11,Maine,Kennebec County,122151,121785,310,352
50,1,1,23,13,Maine,Knox County,39736,39692,97,76
50,1,1,23,15,Maine,Lincoln County,34457,34278,69,78
50,1,1,23,17,Maine,Oxford County,57833,57775,125,113
50,1,1,23,19,Maine,Penobscot County,153923,153822,416,374
50,1,1,23,21,Maine,Piscataquis County,17535,17359,35,35
50,1,1,23,23,Maine,Sagadahoc County,35293,35102,96,48
50,1,1,23,25,Maine,Somerset County,52228,51932,136,172
50,1,1,23,27,Maine,Waldo County,38786,38816,110,112
50,1,1,23,29,Maine,Washington County,32856,32711,87,91
50,1,1,23,31,Maine,York County,197131,198227,488,392
40,3,5,24,0,Maryland,Maryland,5773552,5844171,18461,10630
50,3,5,24,1,Maryland,Allegany County,75087,74592,193,182
50,3,5,24,3,Maryland,Anne Arundel County,537656,545084,1812,893
50,3,5,24,5,Maryland,Baltimore County,805029,813210,2410,1875
50,3,5,24,9,Maryland,Calvert County,88737,89288,233,90
50,3,5,24,11,Maryland,Caroline County,33066,32927,101,96
50,3,5,24,13,Maryland,Carroll County,167134,167256,410,357
50,3,5,24,15,Maryland,Cecil County,101108,101644,300,225
50,3,5,24,17,Maryland,Charles County,146551,149265,440,189
50,3,5,24,19,Maryland,Dorchester County,32618,32694,81,57
50,3,5,24,21,Maryland,Frederick County,233385,237338,711,371
50,3,5,24,23,Maryland,Garrett County,30097,30106,70,55
50,3,5,24,25,Maryland,Harford County,244826,246710,684,468
50,3,5,24,27,Maryland,Howard County,287085,293921,912,394
50,3,5,24,29,Maryland,Kent County,20197,20237,41,43
50,3,5,24,31,Maryland,Montgomery County,971777,993068,3424,1476
50,3,5,24,33,Maryland,Prince George's County,863420,875277,3017,1301
50,3,5,24,35,Maryland,Queen Anne's County,47798,48333,115,123
50,3,5,24,37,Maryland,St. Mary's County,105151,107779,364,200
50,3,5,24,39,Maryland,Somerset County,26470,26331,65,96
50,3,5,24,41,Maryland,Talbot County,37782,37968,92,72
50,3,5,24,43,Maryland,Washington County,147430,148819,427,365
50,3,5,24,45,Maryland,Wicomico County,98733,100097,327,153
50,3,5,24,47,Maryland,Worcester County,51454,51435,113,122
50,3,5,24,510,Maryland,Baltimore city,620961,620792,2119,1427
40,1,1,25,0,Massachusetts,Massachusetts,6547629,6611797,18647,12292
50,1,1,25,1,Massachusetts,Barnstable County,215888,215339,444,707
50,1,1,25,3,Massachusetts,Berkshire County,131219,130529,265,289
50,1,1,25,5,Massachusetts,Bristol County,548285,549226,1479,1091
50,1,1,25,7,Massachusetts,Dukes County,16535,16680,42,19
50,1,1,25,9,Massachusetts,Essex County,743159,751514,2178,1391
50,1,1,25,11,Massachusetts,Franklin County,71372,71606,152,142
50,1,1,25,13,Massachusetts,Hampden County,463490,465857,1328,1066
50,1,1,25,15,Massachusetts,Hampshire County,158080,160137,302,272
50,1,1,25,17,Massachusetts,Middlesex County,1503085,1523909,4696,2523
50,1,1,25,19,Massachusetts,Nantucket County,10172,10141,43,9
50,1,1,25,21,Massachusetts,Norfolk County,670850,678073,1895,1318
50,1,1,25,23,Massachusetts,Plymouth County,494919,498214,1295,954
50,1,1,25,25,Massachusetts,Suffolk County,722023,736692,2263,1028
50,1,1,25,27,Massachusetts,Worcester County,798552,803880,2265,1483
40,2,3,26,0,Michigan,Michigan,9883640,9876589,29102,22145
50,2,3,26,1,Michigan,Alcona County,10942,10775,20,66
50,2,3,26,3,Michigan,Alger County,9601,9554,14,15
50,2,3,26,5,Michigan,Allegan County,111408,111530,339,191
50,2,3,26,7,Michigan,Alpena County,29598,29342,65,113
50,2,3,26,9,Michigan,Antrim County,23580,23379,41,81
50,2,3,26,11,Michigan,Arenac County,15899,15620,19,60
50,2,3,26,13,Michigan,Baraga County,8860,8820,22,11
50,2,3,26,15,Michigan,Barry County,59173,58970,157,97
50,2,3,26,17,Michigan,Bay County,107771,107497,298,301
50,2,3,26,19,Michigan,Benzie County,17525,17436,38,61
50,2,3,26,21,Michigan,Berrien County,156813,156510,482,427
50,2,3,26,23,Michigan,Branch County,45248,43897,132,77
50,2,3,26,25,Michigan,Calhoun County,136146,135291,409,452
50,2,3,26,27,Michigan,Cass County,52293,52456,106,104
50,2,3,26,29,Michigan,Charlevoix County,25949,26012,54,69
50,2,3,26,31,Michigan,Cheboygan County,26152,25940,49,96
50,2,3,26,33,Michigan,Chippewa County,38520,38902,87,95
50,2,3,26,35,Michigan,Clare County,30926,30962,92,73
50,2,3,26,37,Michigan,Clinton County,75382,76206,197,151
50,2,3,26,39,Michigan,Crawford County,14074,14034,36,24
50,2,3,26,41,Michigan,Delta County,37069,36944,81,106
50,2,3,26,43,Michigan,Dickinson County,26168,26072,58,46
50,2,3,26,45,Michigan,Eaton County,107759,107882,282,233
50,2,3,26,47,Michigan,Emmet County,32694,32776,61,98
50,2,3,26,49,Michigan,Genesee County,425790,421784,1314,1104
50,2,3,26,51,Michigan,Gladwin County,25692,25842,62,54
50,2,3,26,53,Michigan,Gogebic County,16427,16121,31,38
50,2,3,26,55,Michigan,Grand Traverse County,86986,88138,232,209
50,2,3,26,57,Michigan,Gratiot County,42476,42151,112,124
50,2,3,26,59,Michigan,Hillsdale County,46688,46622,139,108
50,2,3,26,61,Michigan,Houghton County,36628,36895,110,64
50,2,3,26,63,Michigan,Huron County,33118,32746,92,85
50,2,3,26,65,Michigan,Ingham County,280895,282037,824,379
50,2,3,26,67,Michigan,Ionia County,63905,63865,200,168
50,2,3,26,69,Michigan,Iosco County,25887,25545,59,71
50,2,3,26,71,Michigan,Iron County,11817,11749,20,26
50,2,3,26,73,Michigan,Isabella County,70311,70656,176,135
50,2,3,26,75,Michigan,Jackson County,160248,159683,483,423
50,2,3,26,77,Michigan,Kalamazoo County,250331,252456,783,447
50,2,3,26,79,Michigan,Kalkaska County,17153,17147,46,46
50,2,3,26,81,Michigan,Kent County,602622,608111,2229,1053
50,2,3,26,83,Michigan,Keweenaw County,2156,2230,2,1
50,2,3,26,85,Michigan,Lake County,11539,11487,24,46
50,2,3,26,87,Michigan,Lapeer County,88319,88067,230,175
50,2,3,26,89,Michigan,Leelanau County,21708,21659,39,69
50,2,3,26,91,Michigan,Lenawee County,99892,99332,261,232
50,2,3,26,93,Michigan,Livingston County,180967,182382,478,257
50,2,3,26,95,Michigan,Luce County,6631,6525,23,24
50,2,3,26,97,Michigan,Mackinac County,11113,11071,26,22
50,2,3,26,99,Michigan,Macomb County,840978,843001,2357,1867
50,2,3,26,101,Michigan,Manistee County,24733,24727,67,89
50,2,3,26,103,Michigan,Marquette County,67077,67452,157,172
50,2,3,26,105,Michigan,Mason County,28705,28651,79,52
50,2,3,26,107,Michigan,Mecosta County,42798,43442,114,81
50,2,3,26,109,Michigan,Menominee County,24029,23923,48,85
50,2,3,26,111,Michigan,Midland County,83629,83761,222,139
50,2,3,26,113,Michigan,Missaukee County,14849,14940,35,55
50,2,3,26,115,Michigan,Monroe County,152021,151535,427,354
50,2,3,26,117,Michigan,Montcalm County,63342,63223,214,149
50,2,3,26,119,Michigan,Montmorency County,9765,9595,15,19
50,2,3,26,121,Michigan,Muskegon County,172188,169985,549,396
50,2,3,26,123,Michigan,Newaygo County,48460,48418,121,141
50,2,3,26,125,Michigan,Oakland County,1202362,1211211,3349,2256
50,2,3,26,127,Michigan,Oceana County,26570,26417,83,97
50,2,3,26,129,Michigan,Ogemaw County,21699,21535,48,96
50,2,3,26,131,Michigan,Ontonagon County,6780,6614,13,39
50,2,3,26,133,Michigan,Osceola County,23528,23448,66,77
50,2,3,26,135,Michigan,Oscoda County,8640,8648,13,50
50,2,3,26,137,Michigan,Otsego County,24164,24131,66,77
50,2,3,26,139,Michigan,Ottawa County,263801,266429,914,433
